cgpa,backlogs,certifications,internship,aptitude,coding,communication,projects,hackathon,resume,branch,placement_readiness,company_fit,placement_score
9.12,2,6,1,6,4,6,4,0,1,CIVIL,0,Not Eligible,64.24
6.98,0,2,2,10,2,8,3,0,3,ECE,0,Not Eligible,70.96000000000001
5.78,3,3,0,4,0,4,6,1,2,ECE,0,Not Eligible,41.56
8.69,3,5,0,6,6,4,7,1,4,ECE,0,Not Eligible,67.38
6.8,1,4,2,2,1,10,2,0,4,MECH,0,Not Eligible,58.1
8.36,1,3,2,6,0,10,3,0,9,CSE,0,Not Eligible,73.72
6.35,2,8,0,2,0,8,3,1,7,ISE,0,Not Eligible,58.7
5.41,3,5,2,5,6,10,4,0,3,AI&DS,0,Not Eligible,69.32
9.96,0,5,0,7,0,4,7,0,7,AI&DS,0,Not Eligible,72.42
5.78,0,1,1,5,8,8,6,0,8,CIVIL,0,Not Eligible,72.06
9.94,0,5,1,9,5,0,5,1,7,ISE,1,Tier 2,80.88
9.89,2,6,0,10,3,9,6,0,8,CSE,1,Tier 2,83.78
8.97,2,7,0,2,3,9,3,0,9,ECE,0,Not Eligible,65.94
8.3,4,7,1,4,4,10,5,0,1,ECE,0,Not Eligible,65.6
7.89,0,8,1,8,1,7,4,1,10,ECE,1,Tier 2,85.78
9.33,0,9,0,7,4,2,1,1,6,ECE,0,Not Eligible,71.16
6.45,2,2,2,5,1,7,0,0,4,CIVIL,0,Not Eligible,46.4
7.34,2,9,2,8,3,4,2,1,1,CSE,0,Not Eligible,72.18
8.1,4,6,0,1,9,1,5,1,2,CSE,0,Not Eligible,52.7
7.06,4,6,2,10,10,8,1,0,10,CSE,1,Tier 2,83.12
7.14,1,0,1,8,4,3,5,0,4,ISE,0,Not Eligible,57.78
6.65,3,7,1,9,5,6,0,1,1,AI&DS,0,Not Eligible,62.3
7.82,0,3,2,9,5,7,0,0,6,ECE,0,Not Eligible,73.14
9.25,0,4,0,5,8,6,6,0,1,MECH,0,Not Eligible,70.0
6.01,4,5,1,8,3,10,2,0,9,AI&DS,0,Not Eligible,64.52
9.67,4,2,1,3,4,5,3,0,10,CSE,0,Not Eligible,55.34
8.45,1,4,1,4,5,6,0,1,3,ISE,0,Not Eligible,60.4
9.12,3,9,2,1,3,3,2,1,1,CIVIL,0,Not Eligible,57.739999999999995
7.78,1,4,0,2,5,9,5,0,6,ECE,0,Not Eligible,64.56
8.9,3,0,2,0,1,0,5,0,6,ISE,0,Not Eligible,41.3
5.08,0,2,0,3,6,4,5,1,7,AI&DS,0,Not Eligible,58.66
9.09,1,2,0,1,2,7,6,0,7,MECH,0,Not Eligible,55.18
5.2,4,0,2,1,9,9,5,0,10,MECH,0,Not Eligible,58.900000000000006
9.45,1,6,1,0,3,5,5,0,4,CIVIL,0,Not Eligible,60.9
9.96,1,0,0,9,8,4,4,1,5,CSE,0,Not Eligible,69.42
6.47,0,6,2,1,4,1,0,0,3,CSE,0,Not Eligible,51.94
6.05,4,3,1,3,8,9,6,0,6,ISE,0,Not Eligible,64.1
8.83,4,8,0,5,9,4,0,0,7,AI&DS,0,Not Eligible,60.66
6.27,2,6,0,6,9,9,3,0,9,ISE,0,Not Eligible,74.53999999999999
9.33,2,4,1,6,9,2,6,0,9,AI&DS,1,Tier 2,77.16
5.51,2,6,0,6,9,1,7,1,5,CSE,0,Not Eligible,68.02
5.63,0,8,2,3,5,2,3,0,4,CSE,0,Not Eligible,67.25999999999999
9.9,1,9,0,4,7,3,6,1,7,ISE,1,Tier 2,82.8
8.37,4,5,0,10,4,1,4,1,3,ECE,0,Not Eligible,55.239999999999995
9.23,4,0,1,2,4,3,0,0,4,AI&DS,0,Not Eligible,33.96
6.62,1,5,2,0,2,3,6,0,9,AI&DS,0,Not Eligible,63.74000000000001
8.38,4,0,1,7,6,5,3,0,5,MECH,0,Not Eligible,49.760000000000005
7.97,1,3,2,9,1,4,6,0,10,MECH,0,Not Eligible,73.94
8.02,0,7,1,10,10,6,2,0,7,CIVIL,1,Tier 1,87.03999999999999
8.41,0,4,0,6,2,10,5,0,2,MECH,0,Not Eligible,65.82
7.88,0,4,2,8,1,6,5,0,9,AI&DS,1,Tier 2,80.25999999999999
7.15,1,9,2,9,7,2,7,0,5,ISE,1,Tier 2,90.3
6.38,1,7,0,3,3,8,0,0,5,ECE,0,Not Eligible,53.76
8.84,3,7,1,4,9,6,5,0,4,ISE,1,Tier 2,75.18
6.13,4,0,2,4,7,6,5,1,8,CSE,0,Not Eligible,61.75999999999999
8.46,4,4,0,6,7,1,7,0,4,AI&DS,0,Not Eligible,56.92
6.17,3,4,0,8,7,9,2,0,2,CSE,0,Not Eligible,58.34
8.13,3,7,2,7,7,2,1,0,5,AI&DS,0,Not Eligible,67.26
8.74,0,0,2,6,7,2,4,1,3,MECH,0,Not Eligible,65.98
6.09,3,6,2,0,8,5,3,1,4,ECE,0,Not Eligible,61.68000000000001
5.3,1,6,0,9,1,3,1,1,3,AI&DS,0,Not Eligible,52.1
5.65,2,8,1,5,8,3,3,0,7,CIVIL,0,Not Eligible,65.3
8.03,1,1,1,9,7,0,1,1,6,ISE,0,Not Eligible,60.06
9.25,3,2,2,8,10,5,5,0,2,CIVIL,0,Not Eligible,72.0
5.22,4,3,0,6,9,7,3,0,8,CIVIL,0,Not Eligible,53.44
8.67,1,0,0,0,0,7,4,1,5,CIVIL,0,Not Eligible,42.84
6.71,4,6,2,8,4,7,0,0,6,CIVIL,0,Not Eligible,59.92
7.39,1,9,0,2,10,4,2,1,8,ISE,0,Not Eligible,73.78
9.64,4,2,0,8,1,9,1,1,7,CSE,0,Not Eligible,55.28
6.66,1,2,0,3,9,5,2,1,3,ISE,0,Not Eligible,54.82
7.33,4,2,2,8,4,4,7,0,2,CSE,0,Not Eligible,61.66
5.07,2,7,2,7,7,3,2,0,3,CSE,0,Not Eligible,65.64
5.41,0,8,2,6,8,3,3,0,8,ISE,1,Tier 3,81.32
6.29,1,9,1,3,8,3,0,0,4,ISE,0,Not Eligible,62.58
5.14,2,1,1,8,0,3,3,1,8,ISE,0,Not Eligible,49.78
8.16,0,9,2,3,6,5,7,0,4,AI&DS,1,Tier 1,88.32
7.13,1,9,0,0,10,5,2,1,7,CSE,0,Not Eligible,70.75999999999999
7.74,2,0,0,5,7,4,5,0,6,ISE,0,Not Eligible,54.480000000000004
5.87,2,8,2,3,9,10,6,1,10,ECE,1,Tier 3,93.74000000000001
6.48,2,5,0,9,2,10,4,1,1,MECH,0,Not Eligible,62.46000000000001
8.32,3,8,0,2,5,8,0,0,8,MECH,0,Not Eligible,56.14
9.83,4,5,1,4,10,7,0,1,6,ECE,0,Not Eligible,67.16
5.25,0,1,0,2,2,9,5,0,2,MECH,0,Not Eligible,46.0
9.45,4,0,0,10,8,5,2,0,5,CSE,0,Not Eligible,55.400000000000006
7.88,4,7,2,8,2,10,7,1,2,ISE,1,Tier 2,81.75999999999999
7.82,4,2,1,5,1,8,3,0,10,ISE,0,Not Eligible,54.64
7.5,2,0,1,2,8,4,5,1,7,AI&DS,0,Not Eligible,60.0
5.35,4,7,0,4,10,9,4,0,10,ISE,0,Not Eligible,70.2
5.45,3,0,2,7,7,3,1,1,6,ECE,0,Not Eligible,52.4
8.0,1,7,1,7,7,5,3,1,7,ECE,1,Tier 2,80.5
6.7,2,0,1,5,1,3,0,0,6,CSE,0,Not Eligible,36.9
9.59,0,8,0,4,5,7,5,0,10,ECE,1,Tier 2,83.18
7.03,1,8,1,4,4,6,7,1,1,AI&DS,1,Tier 2,76.06
5.72,1,8,2,0,1,4,3,0,3,ISE,0,Not Eligible,55.94
8.57,1,2,2,1,4,9,1,1,10,AI&DS,0,Not Eligible,69.14
6.47,4,3,1,10,3,5,7,0,2,CSE,0,Not Eligible,59.94
7.63,4,4,2,3,8,10,6,1,1,CSE,0,Not Eligible,73.75999999999999
8.49,2,5,2,5,0,6,6,0,1,ISE,0,Not Eligible,65.48
9.5,4,8,0,10,5,1,4,1,4,CIVIL,0,Not Eligible,64.0
8.96,4,3,1,6,6,8,6,0,1,ISE,0,Not Eligible,64.92
8.38,4,5,1,0,5,6,6,0,2,CSE,0,Not Eligible,55.260000000000005
8.4,2,0,0,7,4,7,5,1,1,CIVIL,0,Not Eligible,53.8
9.73,2,1,0,0,3,4,4,1,6,ISE,0,Not Eligible,47.96
6.48,3,7,0,8,4,2,1,1,4,ISE,0,Not Eligible,52.96
5.01,3,3,0,3,8,1,1,1,8,CIVIL,0,Not Eligible,40.019999999999996
6.36,3,9,2,6,4,1,6,1,5,CIVIL,0,Not Eligible,70.22
6.09,3,6,2,10,9,2,2,1,10,MECH,1,Tier 2,75.68
8.31,1,3,0,5,7,0,7,0,5,AI&DS,0,Not Eligible,61.620000000000005
8.17,1,8,1,8,6,0,7,0,8,CIVIL,1,Tier 2,79.34
7.97,3,8,1,1,3,6,0,1,10,ECE,0,Not Eligible,59.94
5.08,3,3,1,10,9,9,2,0,6,CIVIL,0,Not Eligible,66.16
8.64,0,7,0,6,4,10,3,1,6,CSE,1,Tier 2,81.28
6.62,1,5,2,10,6,7,1,0,3,CIVIL,0,Not Eligible,71.74000000000001
8.33,0,0,2,4,5,5,2,1,6,ISE,0,Not Eligible,65.66
7.78,0,6,2,6,2,6,0,1,10,ECE,1,Tier 2,75.56
6.71,4,0,2,0,9,0,0,0,7,CIVIL,0,Not Eligible,33.92
5.67,2,2,1,10,2,0,1,1,2,ECE,0,Not Eligible,43.34
5.47,1,7,1,10,1,8,7,0,3,AI&DS,1,Tier 3,77.44
9.16,3,8,2,9,2,4,5,0,6,MECH,1,Tier 2,75.82
9.59,3,2,0,8,10,6,7,0,10,ECE,1,Tier 2,78.18
8.25,2,0,2,0,9,5,2,0,9,ISE,0,Not Eligible,59.5
5.52,1,0,2,4,0,3,4,0,9,MECH,0,Not Eligible,47.54
7.01,3,6,0,7,8,0,7,0,8,CIVIL,0,Not Eligible,63.519999999999996
8.64,3,4,2,0,1,3,1,0,8,AI&DS,0,Not Eligible,47.28
8.9,4,0,1,6,2,9,6,0,9,AI&DS,0,Not Eligible,62.3
5.59,0,5,0,1,4,9,3,0,9,AI&DS,0,Not Eligible,62.18
5.0,3,5,0,6,9,7,2,0,10,ECE,0,Not Eligible,62.0
8.56,1,3,2,6,3,10,2,1,9,MECH,1,Tier 2,76.62
6.78,2,6,1,8,4,0,1,0,5,CIVIL,0,Not Eligible,51.56
6.27,4,6,1,5,5,1,5,0,6,AI&DS,0,Not Eligible,55.03999999999999
5.06,1,8,1,3,4,7,2,1,5,AI&DS,0,Not Eligible,66.12
7.7,4,0,2,6,9,1,2,1,1,AI&DS,0,Not Eligible,50.4
9.26,0,4,2,6,0,10,3,1,4,AI&DS,1,Tier 2,78.52
9.79,3,9,1,3,5,9,5,1,1,CIVIL,1,Tier 2,75.08
7.83,1,2,2,1,8,8,3,0,1,ECE,0,Not Eligible,63.16
7.57,2,6,1,10,2,2,4,0,3,AI&DS,0,Not Eligible,63.14
5.43,0,3,2,8,1,2,3,0,7,AI&DS,0,Not Eligible,61.36
7.74,0,3,0,7,5,5,6,1,1,ECE,0,Not Eligible,66.98
6.9,4,0,0,4,2,2,4,1,7,MECH,0,Not Eligible,33.8
8.04,0,0,2,4,3,8,3,0,10,ECE,0,Not Eligible,68.58
6.94,1,9,2,0,5,10,4,1,10,CIVIL,1,Tier 2,84.38
6.2,4,1,1,10,5,7,5,0,1,ISE,0,Not Eligible,56.400000000000006
5.47,0,1,0,8,1,3,3,1,9,MECH,0,Not Eligible,50.94
6.57,2,0,1,10,2,5,3,1,5,ISE,0,Not Eligible,56.64
5.48,1,7,2,9,8,7,1,0,6,AI&DS,1,Tier 3,80.96000000000001
5.88,2,5,1,10,1,3,3,0,9,ISE,0,Not Eligible,61.75999999999999
9.94,2,5,1,7,2,4,4,0,3,CIVIL,0,Not Eligible,61.379999999999995
7.22,4,9,2,4,8,6,1,1,3,ISE,0,Not Eligible,70.44
7.66,3,9,0,9,3,7,4,1,5,CSE,0,Not Eligible,73.82
9.37,4,8,1,5,0,6,7,0,7,MECH,0,Not Eligible,67.24
9.98,1,4,2,9,10,7,3,0,3,CIVIL,1,Tier 2,84.96000000000001
7.91,1,3,1,10,1,3,3,0,4,ECE,0,Not Eligible,58.82
9.06,4,5,2,9,2,0,7,1,2,CIVIL,0,Not Eligible,63.620000000000005
6.63,3,7,2,7,8,5,4,1,9,ECE,1,Tier 2,82.25999999999999
6.53,4,0,2,5,8,4,7,0,10,CIVIL,0,Not Eligible,62.56
7.01,1,6,0,9,10,10,5,0,9,CSE,1,Tier 2,90.52
8.36,3,7,0,3,5,3,5,0,2,MECH,0,Not Eligible,52.22
8.41,1,8,2,2,10,1,6,1,5,AI&DS,1,Tier 2,84.32
6.58,3,7,0,6,5,0,5,1,1,AI&DS,0,Not Eligible,53.66
5.67,3,6,1,1,2,8,2,0,8,ISE,0,Not Eligible,52.84
8.16,4,2,0,6,4,1,1,1,6,CIVIL,0,Not Eligible,37.82
5.64,4,1,0,0,10,8,1,0,10,MECH,0,Not Eligible,42.28
7.89,4,2,1,9,3,5,7,0,10,MECH,0,Not Eligible,64.28
8.47,3,3,1,4,9,5,5,0,2,MECH,0,Not Eligible,59.94
8.5,3,3,1,8,9,1,7,1,2,MECH,0,Not Eligible,67.0
8.77,1,5,2,0,8,5,3,0,10,MECH,0,Not Eligible,72.03999999999999
9.36,2,6,1,7,8,2,1,0,5,ISE,0,Not Eligible,67.22
7.5,4,3,1,8,0,6,4,1,7,AI&DS,0,Not Eligible,58.0
8.65,1,9,1,8,7,9,3,0,9,ISE,1,Tier 1,93.3
8.1,1,5,2,7,8,3,1,0,9,CIVIL,0,Not Eligible,73.2
5.93,0,8,0,3,4,8,0,0,6,AI&DS,0,Not Eligible,61.36
5.13,4,5,2,6,3,4,1,0,2,AI&DS,0,Not Eligible,46.76
6.42,1,2,0,0,9,9,5,1,6,ECE,0,Not Eligible,63.84
7.22,0,0,1,6,3,2,4,1,1,CIVIL,0,Not Eligible,49.94
8.09,4,9,2,5,1,0,1,0,2,MECH,0,Not Eligible,47.18
9.25,3,9,2,4,8,0,7,1,3,ECE,1,Tier 2,79.5
5.98,0,4,0,0,4,3,6,1,5,AI&DS,0,Not Eligible,55.46
5.63,3,9,2,7,10,9,2,1,10,CIVIL,1,Tier 3,88.25999999999999
9.82,2,9,2,9,2,9,5,1,1,ECE,1,Tier 1,89.64
5.54,2,2,0,0,5,3,6,1,10,AI&DS,0,Not Eligible,51.08
7.39,2,7,2,0,8,8,6,1,5,ISE,1,Tier 2,81.78
7.93,2,9,2,2,8,7,2,1,5,MECH,1,Tier 2,77.36
7.71,1,0,1,7,4,3,3,1,4,ECE,0,Not Eligible,55.42
5.43,2,1,1,7,7,5,7,0,3,CSE,0,Not Eligible,62.36
5.29,1,2,1,6,3,6,2,0,7,MECH,0,Not Eligible,52.08
5.53,1,2,1,4,4,9,4,0,7,ISE,0,Not Eligible,62.56
7.93,4,7,1,7,6,7,0,0,1,ISE,0,Not Eligible,58.86
7.72,1,4,2,1,6,3,0,0,7,CIVIL,0,Not Eligible,54.44
6.17,1,7,2,7,6,0,3,0,3,AI&DS,0,Not Eligible,66.84
8.19,2,5,1,10,7,4,7,0,3,CSE,1,Tier 2,78.88
9.1,1,1,0,1,10,0,3,0,6,ECE,0,Not Eligible,49.7
5.21,3,3,1,9,4,10,7,1,6,CIVIL,0,Not Eligible,71.92
7.49,2,8,2,4,0,10,2,0,4,ISE,0,Not Eligible,68.98
8.45,0,3,0,10,10,3,7,0,5,ECE,1,Tier 2,80.4
6.26,2,4,1,3,8,6,6,1,3,ISE,0,Not Eligible,68.02
6.54,1,4,0,0,8,6,4,1,3,ISE,0,Not Eligible,58.08
8.07,3,9,1,4,6,0,2,0,9,CSE,0,Not Eligible,63.14
9.49,2,7,2,6,5,8,4,0,5,MECH,1,Tier 2,80.48
9.05,3,5,1,0,4,1,7,0,1,ECE,0,Not Eligible,50.6
7.92,0,9,0,1,4,4,4,1,9,CSE,0,Not Eligible,72.34
8.65,0,6,2,8,2,5,0,0,10,AI&DS,1,Tier 2,76.8
6.82,4,5,1,4,9,0,6,1,6,ISE,0,Not Eligible,62.14
8.2,4,4,1,6,0,1,4,0,9,ISE,0,Not Eligible,49.9
7.33,2,4,1,1,5,6,1,1,7,CSE,0,Not Eligible,56.66
5.95,4,2,1,6,7,5,4,1,10,AI&DS,0,Not Eligible,61.900000000000006
8.51,3,6,2,6,1,5,7,1,10,ECE,1,Tier 2,79.02
7.78,4,9,2,6,7,5,0,0,7,ISE,0,Not Eligible,70.56
6.79,3,4,1,4,7,6,5,0,5,AI&DS,0,Not Eligible,63.08
9.56,4,6,2,8,9,9,2,1,7,ECE,1,Tier 1,86.12
5.1,4,1,0,1,7,8,4,1,10,CSE,0,Not Eligible,50.2
6.58,4,8,2,3,9,8,1,1,4,ISE,0,Not Eligible,71.16
5.28,1,7,0,1,2,1,7,0,6,CIVIL,0,Not Eligible,49.56
8.83,1,4,0,7,9,1,3,1,2,CIVIL,0,Not Eligible,61.16
8.51,4,1,2,10,7,4,2,0,10,ISE,0,Not Eligible,67.52
6.66,3,5,1,0,10,9,3,0,3,MECH,0,Not Eligible,58.81999999999999
8.38,2,7,2,8,3,6,1,1,2,ISE,0,Not Eligible,72.26
6.98,0,6,0,4,2,2,0,1,10,ISE,0,Not Eligible,55.96
8.78,1,7,0,10,10,2,5,0,2,ISE,1,Tier 2,78.56
7.27,4,3,2,2,8,3,6,0,7,CSE,0,Not Eligible,62.03999999999999
7.06,0,2,0,10,7,2,0,0,5,ISE,0,Not Eligible,56.62
9.67,1,6,2,3,9,2,5,1,6,ISE,1,Tier 2,83.34
6.25,2,1,2,0,1,7,6,0,3,CSE,0,Not Eligible,50.5
5.6,3,4,1,2,7,6,2,0,10,ISE,0,Not Eligible,56.7
7.92,4,6,0,10,10,6,4,1,5,CIVIL,0,Not Eligible,72.84
9.85,2,0,2,7,10,9,4,0,5,CIVIL,1,Tier 2,77.7
6.89,1,3,0,1,2,1,7,1,4,AI&DS,0,Not Eligible,48.78
5.31,4,1,2,1,9,10,3,1,10,ISE,0,Not Eligible,64.62
6.7,0,5,2,8,5,8,0,1,4,CSE,1,Tier 2,76.9
7.53,3,0,1,4,4,5,7,1,8,ISE,0,Not Eligible,60.56
5.81,1,6,2,4,7,2,4,1,6,ISE,0,Not Eligible,72.12
8.29,3,2,1,0,8,8,7,1,2,AI&DS,0,Not Eligible,64.58
9.99,4,0,0,5,10,8,5,1,2,ECE,0,Not Eligible,61.480000000000004
7.26,2,7,1,7,6,5,6,1,2,AI&DS,1,Tier 2,76.52
6.77,3,6,1,5,5,9,4,1,6,MECH,0,Not Eligible,69.03999999999999
7.0,0,1,0,6,5,5,0,0,1,CSE,0,Not Eligible,46.0
5.58,1,6,1,3,0,7,0,1,3,MECH,0,Not Eligible,48.16
9.42,0,2,1,1,4,7,1,0,1,ECE,0,Not Eligible,52.84
7.07,3,8,2,0,7,5,6,0,4,MECH,0,Not Eligible,67.14
6.94,2,7,1,5,5,6,3,1,1,ISE,0,Not Eligible,65.88
8.3,2,4,2,8,0,3,7,1,9,CIVIL,0,Not Eligible,73.1
7.21,0,6,1,9,4,0,6,1,6,CSE,1,Tier 2,76.92
8.24,4,2,0,4,10,3,7,0,8,CSE,0,Not Eligible,60.980000000000004
5.31,4,0,0,1,4,7,0,1,2,ISE,0,Not Eligible,26.619999999999997
9.07,2,0,1,0,2,7,6,0,6,AI&DS,0,Not Eligible,53.64
9.7,0,1,2,2,7,1,1,0,4,MECH,0,Not Eligible,54.4
8.24,0,7,1,3,8,6,6,0,7,CSE,1,Tier 2,84.98
9.77,0,0,2,6,5,0,0,1,8,AI&DS,0,Not Eligible,62.04
5.76,3,4,1,8,5,1,2,1,6,ECE,0,Not Eligible,53.519999999999996
7.39,4,8,0,7,1,7,5,0,1,ECE,0,Not Eligible,56.28
8.01,4,8,0,8,9,10,5,0,8,MECH,1,Tier 2,80.52
7.91,3,1,2,6,1,9,2,0,1,ECE,0,Not Eligible,51.82
7.01,1,6,1,9,5,3,2,0,9,CIVIL,0,Not Eligible,68.52
6.69,3,0,2,7,7,2,7,1,2,ISE,0,Not Eligible,62.379999999999995
5.63,0,2,0,7,1,1,7,1,10,CSE,0,Not Eligible,60.76
6.96,3,5,2,0,8,10,0,0,6,AI&DS,0,Not Eligible,62.92
5.81,0,8,1,8,8,5,7,0,8,ISE,1,Tier 3,91.12
8.67,2,9,2,1,3,3,4,0,5,MECH,0,Not Eligible,64.84
6.04,0,1,1,10,3,2,4,1,2,ISE,0,Not Eligible,59.58
5.29,4,6,1,6,3,2,2,1,5,CSE,0,Not Eligible,49.08
7.76,3,3,0,9,10,9,3,0,1,AI&DS,0,Not Eligible,66.52
7.98,0,1,1,9,4,2,5,1,8,CSE,0,Not Eligible,71.46000000000001
9.36,1,2,1,4,7,7,1,1,8,MECH,0,Not Eligible,66.72
7.88,2,5,1,3,1,8,2,0,2,CSE,0,Not Eligible,53.76
6.73,1,9,2,0,10,8,5,1,6,ECE,1,Tier 2,88.46000000000001
9.02,1,8,0,0,4,4,1,1,8,AI&DS,0,Not Eligible,61.03999999999999
7.7,1,7,2,2,1,0,6,1,10,AI&DS,0,Not Eligible,70.9
5.4,2,9,2,0,10,9,1,1,8,ISE,1,Tier 3,79.3
7.83,2,8,0,7,10,4,2,1,7,CIVIL,0,Not Eligible,73.16
9.54,2,3,2,2,7,0,4,1,3,CIVIL,0,Not Eligible,58.58
6.98,2,3,2,10,0,8,3,0,4,CIVIL,0,Not Eligible,62.96000000000001
6.48,1,8,1,9,6,9,5,0,1,MECH,1,Tier 2,79.96000000000001
5.72,4,7,2,1,2,7,2,0,9,CIVIL,0,Not Eligible,53.44
5.76,4,1,0,5,3,6,1,1,10,AI&DS,0,Not Eligible,42.519999999999996
7.16,2,7,2,3,7,1,7,1,10,AI&DS,1,Tier 2,80.82
7.98,3,0,1,10,2,1,5,1,2,ISE,0,Not Eligible,51.46
5.4,0,8,2,10,6,3,0,0,10,CSE,1,Tier 3,80.3
9.7,3,8,0,3,0,8,6,0,7,ECE,0,Not Eligible,65.9
8.78,3,7,1,1,8,8,7,1,8,CIVIL,1,Tier 2,80.06
7.93,3,4,2,1,5,7,0,1,4,CIVIL,0,Not Eligible,53.36
9.14,4,4,0,10,2,10,5,1,10,CIVIL,0,Not Eligible,72.28
5.4,0,2,0,5,6,4,5,1,1,ECE,0,Not Eligible,55.3
7.38,3,4,2,4,4,6,1,1,5,ISE,0,Not Eligible,59.75999999999999
8.15,2,3,2,8,7,8,7,0,10,CIVIL,1,Tier 1,86.8
9.14,4,0,1,3,7,2,2,0,10,CSE,0,Not Eligible,48.28
8.92,2,8,2,4,8,3,7,1,6,MECH,1,Tier 1,85.34
6.39,2,9,1,0,5,1,4,0,7,ECE,0,Not Eligible,57.78
9.7,3,3,2,1,3,8,2,1,1,ISE,0,Not Eligible,57.400000000000006
5.62,2,2,0,2,1,6,3,0,4,AI&DS,0,Not Eligible,37.74
9.38,0,5,0,4,2,5,5,1,5,CSE,0,Not Eligible,68.26
9.85,2,0,0,4,4,4,0,1,5,ECE,0,Not Eligible,43.7
5.89,3,4,0,3,7,6,1,1,7,AI&DS,0,Not Eligible,51.78
8.61,2,6,1,9,9,2,7,1,4,ECE,1,Tier 2,83.22
5.2,4,1,0,2,1,4,4,0,10,MECH,0,Not Eligible,30.9
7.03,4,9,1,8,4,1,6,1,7,MECH,0,Not Eligible,68.56
7.58,4,8,1,0,8,4,2,1,8,AI&DS,0,Not Eligible,62.16
7.9,1,5,1,5,1,6,3,1,2,AI&DS,0,Not Eligible,61.8
9.68,4,1,2,6,7,10,7,1,1,ISE,1,Tier 2,76.86
8.36,4,7,1,9,2,9,2,0,10,CIVIL,0,Not Eligible,69.72
7.41,1,7,2,3,7,10,6,0,10,AI&DS,1,Tier 2,92.82
9.05,4,0,1,9,3,6,3,0,1,MECH,0,Not Eligible,47.1
9.75,3,0,2,2,3,8,2,1,1,ISE,0,Not Eligible,53.0
5.11,4,0,2,7,6,2,4,0,9,ECE,0,Not Eligible,51.72
9.91,4,3,0,8,4,7,7,1,4,CIVIL,0,Not Eligible,65.32
5.43,1,3,1,0,3,4,4,0,9,CSE,0,Not Eligible,51.36
9.07,3,7,2,10,6,6,1,0,7,ECE,1,Tier 2,79.14
6.4,2,0,0,9,2,0,4,1,7,ISE,0,Not Eligible,46.3
5.66,0,9,1,8,8,0,3,0,2,CSE,0,Not Eligible,71.32
7.2,3,2,0,6,4,3,1,1,2,ECE,0,Not Eligible,39.9
8.22,2,0,2,0,2,4,6,0,5,MECH,0,Not Eligible,48.44
6.9,3,8,0,6,1,9,4,1,10,ISE,0,Not Eligible,70.8
5.27,2,9,0,4,6,2,0,1,1,CSE,0,Not Eligible,49.54
8.0,2,8,1,9,6,5,7,1,7,AI&DS,1,Tier 1,90.0
9.51,3,6,2,6,4,2,6,1,7,MECH,0,Not Eligible,74.02
6.92,1,7,1,8,3,4,3,0,8,AI&DS,0,Not Eligible,71.34
6.08,3,0,1,7,10,10,6,1,7,AI&DS,1,Tier 2,75.66
7.21,3,4,0,5,1,0,7,0,8,CSE,0,Not Eligible,49.42
5.24,2,1,2,1,1,2,6,1,3,CIVIL,0,Not Eligible,42.480000000000004
9.1,0,0,1,7,6,6,1,1,3,CIVIL,0,Not Eligible,61.7
9.13,2,2,2,3,9,2,3,1,8,ISE,0,Not Eligible,69.26
7.94,4,6,1,7,6,4,1,1,9,CSE,0,Not Eligible,65.38
6.77,3,0,0,6,3,6,7,0,10,CIVIL,0,Not Eligible,53.04
9.0,3,1,1,3,3,1,7,0,4,ECE,0,Not Eligible,48.5
7.77,1,1,1,7,3,2,3,1,8,ECE,0,Not Eligible,58.54
9.13,2,3,1,10,10,3,0,0,1,CIVIL,0,Not Eligible,60.760000000000005
8.16,1,2,2,10,1,4,7,0,2,AI&DS,0,Not Eligible,70.82
8.92,3,2,0,10,8,8,6,1,10,AI&DS,1,Tier 2,81.84
7.99,2,9,2,1,0,8,4,0,10,CIVIL,0,Not Eligible,71.48
7.07,2,4,1,8,7,3,2,1,10,ISE,0,Not Eligible,70.14
9.79,4,2,0,5,5,8,6,1,9,AI&DS,0,Not Eligible,67.58
7.71,4,6,2,6,9,3,2,0,2,ISE,0,Not Eligible,63.42
8.03,0,4,1,9,6,1,2,0,2,ECE,0,Not Eligible,63.06
6.1,4,3,0,0,4,9,6,1,8,MECH,0,Not Eligible,50.7
8.13,2,2,0,2,5,0,1,1,5,CSE,0,Not Eligible,39.760000000000005
7.86,4,3,1,9,5,6,4,1,5,MECH,0,Not Eligible,62.72
5.92,0,1,0,4,8,3,6,0,6,ISE,0,Not Eligible,59.34
5.3,3,0,0,6,9,7,5,1,8,AI&DS,0,Not Eligible,60.599999999999994
8.02,4,2,2,0,3,7,1,1,8,MECH,0,Not Eligible,48.04
8.82,2,1,0,8,10,7,6,1,9,ISE,1,Tier 2,80.14
7.62,3,0,2,4,4,5,7,1,10,MECH,0,Not Eligible,64.74000000000001
6.13,2,0,2,2,3,8,6,1,3,ECE,0,Not Eligible,57.76
8.33,3,1,2,6,0,3,1,0,9,ISE,0,Not Eligible,49.16
5.4,2,8,2,9,9,4,6,0,3,ECE,1,Tier 3,82.8
7.21,4,4,0,7,5,3,1,0,1,MECH,0,Not Eligible,37.92
5.82,4,8,0,9,4,4,6,0,5,CIVIL,0,Not Eligible,60.14
5.92,0,7,2,9,3,1,5,0,7,CIVIL,0,Not Eligible,74.34
6.01,3,5,0,2,5,4,6,1,3,CSE,0,Not Eligible,52.519999999999996
6.93,0,0,2,6,4,9,7,0,9,CIVIL,1,Tier 2,77.36
